-4.3652,1.7244,1.5924,5.4881,22.531
-25.373,-3.0001,9.1071,5.2531,-24.295
-36.276,-6.7609,13.564,5.664,44.038
-38.891,-9.3376,14.588,6.407,111.48
-43.491,-12.43,13.741,5.4585,69.897
-54.256,-16.542,12.351,1.3599,28.461
-64.677,-18.74,9.7492,-3.9524,98.66
-68.388,-16.386,4.8569,-8.2794,151.84
-68.006,-11.979,-0.89301,-11.901,31.158
-69.048,-10.561,-4.2812,-13.198,-152.05
-69.942,-13.257,-4.0872,-6.9416,-172.46
-63.995,-16.902,-1.8849,7.808,-21.427
-49.212,-18.524,1.068,23.485,114.56
-31.062,-17.38,4.7726,32.754,126.74
-16.209,-14.348,7.9379,35.848,93.047
-6.9515,-11.044,8.2367,35.398,137.85
-1.5809,-8.2255,6.1979,30.911,250.94
1.5948,-5.4448,4.9874,21.927,278.96
1.2219,-3.3829,5.2139,10.321,129.23
-4.9875,-4.1062,4.287,-1.2522,-62.241
-15.544,-7.4146,2.0367,-7.7607,-78.77
-25.72,-9.874,2.0504,-3.4024,82.564
-32.914,-9.2867,5.7655,8.6012,215.2
-38.047,-7.5199,9.5192,16.045,209.37
-41.661,-7.0771,9.1093,13.549,179.79
-42.047,-7.0329,4.5141,8.0059,221.9
-38.218,-5.0395,-0.43526,4.7662,223.45
-33.49,-2.5017,-1.4489,1.0856,83.414
-34.205,-3.9263,2.4081,-3.9555,-31.57
-42.098,-9.8774,7.3915,-6.4952,91.726
-49.013,-14.766,9.0255,-8.3964,322.1
-44.964,-14.26,7.1293,-17.973,320.54
-31.286,-10.628,4.3193,-34.973,44.243
-18.784,-7.9271,0.80455,-45.769,-194.46
-13.245,-6.7342,-4.5433,-40.169,-187.99
-11.134,-6.5983,-8.5523,-24.7,-64.966
-9.168,-8.6145,-5.5433,-12.761,-19.425
-9.1232,-12.476,3.9,-7.1021,-49.245
-12.542,-15.273,11.799,1.9824,-32.297
-17.871,-15.175,12.656,21.661,86.35
-23.451,-12.658,9.6486,43.841,234.7
-28.587,-8.2649,8.6918,53.492,282.75
-31.619,-3.4708,10.571,49.298,179.45
-30.066,-2.0239,12.096,45.064,39.409
-22.994,-5.3277,12.093,48.171,30.66
-12.371,-8.8557,12.27,50.265,154.67
-2.2658,-7.9302,13.147,43.344,230.24
3.778,-3.8507,13.005,31.467,144.93
5.4234,-0.54774,11.154,21.565,20.634
5.3756,0.82214,8.9164,13.704,31.586
6.405,1.2069,6.9683,5.398,136.63
8.3787,0.91345,4.6104,-1.6839,149.1
8.0112,-1.0011,1.9358,-3.7943,54.251
2.9395,-5.3938,0.41271,-1.7611,50.085
-4.0364,-10.603,1.0164,-3.4653,201.87
-7.922,-12.961,2.7067,-17.504,280.17
-8.1202,-11.526,3.0899,-42.295,98.795
-8.161,-9.3684,1.3373,-63.978,-180.89
-10.712,-8.5911,0.17527,-68.7,-276.16
-16.94,-7.9075,2.7399,-55.49,-161.13
-27.934,-6.4246,7.2111,-34.825,-32.02
-42.674,-6.1417,7.7278,-16.741,-5.065
-57.37,-8.9264,2.3649,-3.1111,-9.7296
-69.84,-13.056,-2.7609,8.2583,62.946
-81.188,-14.743,-0.99507,14.285,193.14
-90.725,-12.756,5.3506,7.2753,230.25
-94.097,-9.7974,8.2029,-11.396,93.468
-90.042,-8.894,4.8261,-25.929,-57.44
-83.67,-9.6805,-0.50398,-23.704,-4.9037
-78.652,-9.0078,-4.1897,-12.07,177.11
-71.748,-5.0856,-5.7763,-6.8904,188.33
-59.57,-0.61964,-4.3886,-10.386,-41.265
-44.812,-0.36102,0.40611,-12.166,-225.27
-31.52,-4.7664,5.1201,-8.1757,-146.34
-19.233,-8.328,5.4348,-6.3197,37.98
-5.2285,-6.0893,2.2104,-12.053,61.635
10.075,0.028964,0.10658,-18.092,-53.952
22.104,3.6269,0.94524,-15.082,-60.083
27.307,1.597,2.3225,-6.5017,126.26
28.537,-2.6823,2.3645,-2.8182,282.8
31.623,-4.2622,2.0264,-4.8834,185.95
37.171,-2.5625,2.3908,-5.0585,-81.805
41.034,-0.30611,3.017,-0.75003,-233.13
40.903,1.461,3.3666,4.7228,-128.79
35.895,3.2447,3.2039,9.7731,68.929
