-9.2354,-3.8951,-6.2886,-2.2862,-56.124
-38.871,1.6024,-20.15,-2.4436,18.616
-53.202,5.0845,-21.789,-3.8997,-0.54118
-55.238,6.2967,-14.262,-6.2059,-29.844
-50.231,6.3426,-9.531,-7.8388,79.746
-47.154,6.3015,-11.841,-10.387,277.3
-51.101,6.8943,-14.73,-16.057,312.89
-57.337,7.6882,-13.978,-22.579,79.822
-57.92,6.3453,-14.12,-24.989,-193.69
-50.625,1.1518,-18.72,-20.769,-236.45
-41.005,-4.9747,-22.568,-10.612,-99.64
-38.758,-6.0291,-19.825,1.6566,-52.404
-48.477,-0.51903,-14.273,8.0382,-181.84
-61.552,5.3954,-14.15,2.1771,-291.13
-64.487,5.7794,-19.632,-11.976,-194.71
-57.862,3.1205,-22.701,-24.564,51.017
-56.564,3.6965,-19.178,-32.207,253.42
-66.744,7.1486,-14.958,-37.853,305.77
-75.3,7.2918,-18.137,-41.347,260.99
-70.11,2.865,-27.771,-39.908,239.04
-58.321,0.5652,-34.135,-36.057,269.54
-54.246,4.9287,-31.3,-36.314,238.23
-58.691,10.607,-24.912,-41.629,60.912
-60.15,9.7421,-22.732,-44.958,-139.11
-50.935,3.7403,-23.039,-39.848,-175.2
-35.694,1.0202,-20.478,-28.096,-69.203
-26.369,4.4522,-17.968,-17.343,1.9088
-30.44,8.0941,-22.91,-12.911,4.2587
-42.443,6.5754,-34.315,-13.284,96.332
-48.384,1.9963,-41.624,-13.44,328.27
-41.453,0.023479,-36.66,-11.514,464.96
-31.388,2.2114,-23.296,-9.9938,280.46
-32.133,4.7166,-13.483,-10.272,-66.551
-40.578,4.3691,-13.534,-9.8623,-197.1
-38.805,2.5798,-17.452,-7.1625,-34.468
-21.765,1.2786,-16.553,-5.5026,103.78
-8.2119,-0.85417,-11.139,-8.3157,-15.168
-14.621,-4.7271,-7.8995,-11.932,-221.15
-31.734,-7.5173,-10.293,-8.6755,-230.76
-38.579,-6.6757,-16.106,2.096,-66.868
-30.381,-4.0797,-21.056,11.171,7.917
-22.205,-3.5367,-22.683,10.254,-101.99
-28.682,-6.2649,-22.837,2.1698,-188.76
-46.019,-9.9093,-24.51,-3.5085,-53.407
-55.483,-10.769,-25.226,-3.8047,182.53
-46.277,-7.3545,-20.012,-5.6906,213.7
-31.812,-2.4376,-12.182,-13.874,-28.17
-33.845,-0.52573,-11.653,-21.645,-260.98
-50.822,-3.0378,-19.494,-20.155,-222.12
-56.285,-6.8784,-23.8,-12.388,0.6386
-34.554,-7.7706,-16.103,-9.3821,124.83
-3.8587,-4.5969,-3.8108,-13.792,65.125
7.5501,-0.44309,0.50951,-16.42,12.499
-2.9497,0.71967,-3.7846,-11.284,111.67
-15.603,-1.7987,-6.9626,-5.0201,224.8
-19.672,-4.8898,-4.1758,-5.5412,152.7
-24.662,-5.2856,-1.2839,-9.6399,-29.693
-40.231,-3.1898,-4.8341,-10.621,-77.851
-57.825,-1.341,-11.652,-11.079,40.178
-60.299,-1.169,-12.888,-17.518,104.25
-47.089,-2.3993,-7.639,-27.771,-17.871
-39.133,-5.6301,-6.1617,-33.945,-185.27
-51.865,-10.924,-15.025,-34.718,-176.62
-72.578,-14.214,-24.921,-36.952,26.804
-77.649,-10.794,-22.405,-45.397,202.26
-66.814,-3.1826,-10.471,-55.783,154.2
-63.887,0.33615,-5.464,-61.055,-9.4233
-81.951,-3.0954,-12.97,-61.515,2.8333
-103.94,-6.678,-19.198,-63.051,238.94
-106.71,-3.7476,-11.646,-66.893,386.45
-91.896,3.3148,2.1512,-68.225,204.22
-79.338,7.7566,6.2688,-64.976,-122.26
-78.614,7.6625,-0.32461,-61.922,-245.86
-82.463,6.2237,-5.1017,-64.962,-118.32
-83.505,6.0385,-3.0905,-74.288,21.74
-83.595,7.0275,-2.5541,-83.68,11.013
-87.013,8.0924,-9.2143,-86.451,-84.769
-92.409,8.353,-16.786,-82.71,-141.13
-93.482,7.9099,-16.597,-78.393,-137.95
-86.975,8.0628,-9.8223,-76.185,-109.75
-78.803,9.4068,-6.1611,-72.634,-40.782
-78.139,10.226,-11.234,-66.612,84.273
-84.925,8.8123,-17.957,-64.121,171.75
-88.889,6.7581,-14.949,-69.097,95.372
-83.118,7.2795,-3.6009,-73.884,-106.65
-74.093,10.001,1.5955,-67.215,-225.48
-74.103,10.79,-6.2423,-51.502,-120.18
-84.213,8.678,-15.087,-42.83,100.94
-90.498,8.8838,-11.553,-49.754,198.7
-82.333,14.896,-0.75044,-61.169,95.652
-68.434,21.291,2.7836,-62.358,-33.353
-64.27,20.274,-2.8722,-54.447,-21.445
-68.362,13.094,-6.5978,-48.558,54.187
-65.339,8.4856,-2.1125,-48.284,25.231
-51.191,10.046,3.9126,-47.989,-81.83
-40.352,11.718,1.2865,-43.309,-70.444
-43.35,8.1438,-10.165,-35.413,148.24
-49.497,3.5666,-18.076,-27.904,405.19
