7.2826,87.406,29.466,0.6154,34.537
30.5,11.139,8.3256,-1.1935,92.253
44.045,-92.769,-7.3936,-3.3733,179.16
43.369,-212.48,-17.235,-4.3239,223.59
31.492,-310.36,-23.005,-4.1947,188.18
15.275,-369.23,-26.338,-4.0879,189.3
1.5829,-380.77,-24.151,-1.6924,302.01
-6.9954,-334.71,-9.7494,3.5931,400.52
-14.46,-258,17.379,4.5022,356.57
-24.009,-214.15,46.927,-2.5637,231
-30.5,-233.72,64.498,-6.6964,134.33
-29.223,-293.45,58.634,1.5623,76.497
-25.681,-360.38,27.882,13.084,44.58
-25.312,-397.77,-9.755,14.533,47.261
-23.64,-362.62,-25.868,8.1847,39.285
-17.908,-271.53,-12.821,3.5563,-26.399
-15.619,-220.77,6.59,2.2334,-74.346
-21.388,-267.31,10.653,2.4297,5.4226
-28.482,-351.46,1.7847,5.9632,181.83
-31.351,-400.09,-11.149,12.185,342.66
-34.226,-416.49,-27.221,15.045,462.11
-40.849,-405.65,-36.777,11.14,560.03
-46.653,-333.53,-20.481,4.4992,579.76
-47.137,-227.93,19.096,1.9679,467.82
-45.388,-185.68,52.683,6.5105,303.54
-46.723,-229.42,61.693,14.046,201.09
-52.864,-285.58,55.849,16.797,149.49
-63.199,-314.9,50.52,11.573,90.807
-75.547,-342.78,49.036,3.0378,79.916
-86.68,-371.77,50.408,-2.7931,195.55
-96.477,-367.19,58.813,-4.876,354.03
-106.76,-322.95,77.793,-4.9695,396.21
-113.94,-274.96,100.06,-2.8932,312.24
-111.65,-251.59,112.28,2.4678,212.61
-101.91,-248.51,110.35,9.0969,142.79
-93.293,-251.62,100.3,12.482,85.873
-87.65,-256.71,84.56,10.72,69.153
-79.017,-260.09,61.114,6.8275,116.49
-65.834,-252.31,35.746,5.2651,164.03
-53.827,-238.48,19.163,7.3133,149.7
-45.474,-242.7,12.667,10.903,122.81
-36.779,-264.5,11.009,14.249,162.78
-27.823,-262.66,12.939,17.242,258.27
-26.608,-224.03,13.588,19.226,350.33
-36.347,-198.38,0.32656,18.601,408.55
-47.079,-208.83,-24.996,15.559,394.56
-47.209,-199.03,-37.945,12.829,269.38
-37.855,-133.76,-24.389,12.538,103.98
-29.242,-63.07,-0.24998,13.301,43.869
-27.1,-28.954,15.22,12.046,113.18
-29.466,-13.169,19.95,8.9847,195.91
-34.374,-23.126,13.463,7.7076,224.23
-42.735,-110.99,-9.9852,8.8117,231.85
-52.8,-255.92,-41.462,7.6511,225.12
-58.753,-335.21,-54.578,1.2347,163.74
-57.637,-277.68,-36.014,-6.6139,82.484
-52.593,-166.56,-4.1796,-10.005,73.087
-46.316,-120.08,14.698,-7.6222,107.62
-36.396,-138.07,17.409,-2.1959,48.311
-21.584,-150.29,16.623,3.1059,-108.54
-7.7311,-143.92,16.056,5.3862,-186.17
-1.2661,-137.58,12.713,3.1697,-96.865
-0.47239,-103.04,11.929,-0.69032,33.382
0.60253,-28.547,18.807,-1.0905,80.827
3.279,13.678,25.333,2.8389,84.862
4.9347,-29.184,22.615,7.1768,121
4.5215,-96.589,13.292,9.0642,167.21
1.9845,-114.27,0.85512,8.3503,186.55
-4.384,-100.04,-16.596,4.4077,225.01
-14.688,-92.922,-33.792,-2.5611,312.36
-23.597,-71.347,-38.068,-8.039,351.79
-25.316,-10.569,-28.024,-7.9421,241.95
-21.783,56.894,-17.129,-5.4506,46.464
-19.872,81.464,-17.657,-5.6772,-81.509
-20.684,46.473,-31.937,-6.5476,-87.348
-19.505,-31.251,-54.995,-3.6176,-30.164
-16.659,-121.01,-76.921,0.35371,40.275
-18.144,-193.53,-85.006,-0.21479,137
-23.72,-217.18,-69.712,-4.4157,267.03
-25.336,-165.8,-35.724,-7.5968,366.96
-19.917,-68.037,-6.8796,-8.7591,357.33
-13.057,-5.6969,-5.1379,-9.5405,237.28
-7.8522,-12.076,-22.54,-9.5612,74.38
-1.0264,-29.599,-32.555,-6.9226,-61.8
7.4233,-8.7448,-26.047,-1.3883,-116
11.93,27.608,-13.499,5.8611,-72.762
11.992,49.06,-0.6818,14.308,-2.9212
13.834,64.259,11.832,22.634,10.28
17.288,79.953,15.579,26.702,-1.106
13.001,86.068,5.6121,23.678,46.26
-2.3021,86.407,-6.0448,16.854,135.25
-19.806,81.798,-8.6426,11.683,205.75
-31.788,46.334,-9.494,9.3456,276.67
-38.68,-16.946,-15.219,8.6787,345.72
-41.364,-45.204,-15.755,10.133,295.86
-38.855,-1.9842,-3.5532,12.633,82.859
-34.537,64.453,10.776,11.627,-122.18
-34.516,87.614,13.769,5.5899,-151.31
-38.847,41.889,2.6177,-0.27121,-71.232
-41.206,-72.928,-20.736,-1.491,-39.445
-39.023,-229.91,-51.397,-1.7227,-44.631
-38.386,-353.3,-75.432,-7.7618,38.467
-43.531,-367.59,-77.715,-18.581,197.33
-47.196,-289.22,-60.728,-24.821,272.24
-41.461,-225.93,-44.725,-20.963,202.54
-31.601,-257.76,-42.722,-11.926,95.772
-26.313,-350.92,-44.885,-3.3204,22.058
-22.733,-419.18,-35.939,6.9859,-57.849
-15.251,-430.19,-17.033,19.843,-126.24
-9.0455,-407.25,0.33285,26.455,-93.308
-10.347,-369.52,10.72,20.45,16.286
-13.399,-332.75,13.38,10.317,72.683
-10.582,-333.58,6.1401,7.8793,50.645
-5.4191,-383.33,-5.9261,11.968,44.355
-3.176,-429.97,-6.5164,14.726,94.47
1.0927,-430.51,11.615,16.384,163.82
13.041,-413.7,32.278,21.509,235.23
26.575,-410.83,37.984,26.174,298.42
31.175,-396.92,34.039,21.933,306.31
24.848,-358.55,34.207,10.025,237.48
13.561,-333.3,38.673,-0.43131,128.93
3.4053,-341.05,41.291,-6.5108,9.1958
